cluster,n_atoms,E_cluster,BE_per_atom
C-53965-5632-605,240,-10.17344872609213,-7.327610630307949
C-53965-5632-606,240,-10.71944573827393,-7.325335642757192
C-53965-5632-607,240,-9.181324431774085,-7.331744481534274
C-53965-5632-608,240,-8.984371177042219,-7.332565120095657
C-53965-5632-609,240,-8.829969971890717,-7.333208458450455
C-53965-5632-61,240,-9.86515091824972,-7.328895204507292
C-53965-5632-610,240,-8.535033508157461,-7.334437360382677
C-53965-5632-611,240,-8.739323362916803,-7.333586152654513
C-53965-5632-612,240,-8.723427236190155,-7.333652386515874
C-53965-5632-613,240,-9.865152384583968,-7.328895198397566
C-53965-5632-614,240,-8.511795581548938,-7.334534185076879
C-53965-5632-615,240,-8.76025508996446,-7.333498937125148
C-53965-5632-616,240,-8.867506618228951,-7.3330520557573795
C-53965-5632-617,240,-8.29459202178577,-7.335439199909226
C-53965-5632-618,240,-9.160577098012938,-7.331830928758279
C-53965-5632-619,240,-8.279201850365027,-7.3355033256234785
C-53965-5632-62,240,-11.1366296938225,-7.32359737627574
C-53965-5632-620,240,-10.03352742498329,-7.328193635729236
C-53965-5632-621,240,-8.848956439203857,-7.333129348169984
C-53965-5632-623,240,-8.632199558457105,-7.334032501839761
C-53965-5632-624,240,-8.48618195427857,-7.334640908523839
C-53965-5632-626,240,-8.539926276366412,-7.334416973848473
C-53965-5632-627,240,-8.819059372436353,-7.333253919281515
C-53965-5632-628,240,-8.528047983240105,-7.334466466736499
C-53965-5632-629,240,-8.546700820183267,-7.33438874658257
C-53965-5632-63,240,-8.458067101171508,-7.3347580537451185
C-53965-5632-630,240,-8.803518934299825,-7.333318671107084
C-53965-5632-631,240,-8.777253756171541,-7.333428109349285
C-53965-5632-632,240,-8.146944324822035,-7.336054398646575
C-53965-5632-633,240,-8.936088673351959,-7.332766297194366
C-53965-5632-634,240,-8.639049640447038,-7.334003959831471
C-53965-5632-635,240,-8.643840401954693,-7.333983998325189
C-53965-5632-636,240,-7.700853995103682,-7.337913108353734
C-53965-5632-637,240,-10.17344065280538,-7.327610663946644
C-53965-5632-638,240,-11.13662574090679,-7.323597392746222
C-53965-5632-639,240,-8.936087091387208,-7.332766303785887
C-53965-5632-640,240,-8.819053675255303,-7.33325394301977
C-53965-5632-641,240,-8.735935280736479,-7.333600269663598
C-53965-5632-643,240,-8.620162722925139,-7.3340826553211445
C-53965-5632-644,240,-8.75739653581027,-7.333510847767457
C-53965-5632-645,240,-8.455770371611447,-7.3347676234516195
C-53965-5632-646,240,-8.451723764816105,-7.334784484313266
C-53965-5632-647,240,-9.081939326480764,-7.332158586139664
C-53965-5632-648,240,-8.722778748792592,-7.333655088546697
C-53965-5632-649,240,-9.223178659627424,-7.331570088918219
C-53965-5632-65,240,-8.504214262418007,-7.334565773906592
C-53965-5632-650,240,-8.98439158034191,-7.332565035081909
C-53965-5632-653,240,-8.735995884063415,-7.3336000171497355
C-53965-5632-655,240,-9.223179705201419,-7.331570084561661
C-53965-5632-656,240,-11.13662630409602,-7.323597390399599
C-53965-5632-657,240,-9.950603661890383,-7.32853915140879
C-53965-5632-658,240,-8.81906311947984,-7.333253903668834
C-53965-5632-659,240,-8.564106589412502,-7.334316222544115
C-53965-5632-66,240,-10.63372487045686,-7.325692813039763
C-53965-5632-660,240,-8.659085136151893,-7.333920478599367
C-53965-5632-661,240,-8.819669177486647,-7.333251378427138
C-53965-5632-662,240,-10.17346486543567,-7.327610563060685
C-53965-5632-663,240,-8.97091066145402,-7.332621205577274
C-53965-5632-664,240,-9.865158218482634,-7.328895174089655
C-53965-5632-665,240,-8.98088892832858,-7.332579629465298
C-53965-5632-666,240,-8.518102840996209,-7.334507904829183
C-53965-5632-668,240,-8.346156520054882,-7.335224347833105
C-53965-5632-669,240,-9.9369193777922,-7.328596169259199
C-53965-5632-67,240,-10.60565741669061,-7.325809760763789
C-53965-5632-670,240,-9.126773877854871,-7.331971775508937
C-53965-5632-671,240,-8.426038264224616,-7.334891507232397
C-53965-5632-672,240,-9.687696609311484,-7.329634597461203
C-53965-5632-673,240,-9.953929566287183,-7.328525293473803
C-53965-5632-674,240,-9.088120531717822,-7.332132831117843
C-53965-5632-675,240,-8.802735800302468,-7.333321934165406
C-53965-5632-676,240,-8.655513274125179,-7.3339353613578115
C-53965-5632-677,240,-9.17015801969978,-7.33179100825125
C-53965-5632-678,240,-8.396732332314565,-7.335013615282023
C-53965-5632-679,240,-9.858460280922941,-7.32892308216282
C-53965-5632-68,240,-8.984386654861993,-7.332565055604742
C-53965-5632-680,240,-8.936066272737413,-7.332766390530261
C-53965-5632-681,240,-8.816907330529128,-7.333262886122795
C-53965-5632-682,240,-10.17343872888023,-7.327610671962999
C-53965-5632-683,240,-8.483277587111575,-7.334653010053701
C-53965-5632-684,240,-8.744998887745723,-7.333562504634393
C-53965-5632-685,240,-8.732276183575369,-7.333615515901769
C-53965-5632-686,240,-8.761116860702334,-7.3334953464137405
C-53965-5632-687,240,-9.682918549403638,-7.329654506044151
C-53965-5632-688,240,-8.289831044955438,-7.335459037312686
C-53965-5632-689,240,-8.984389968192275,-7.3325650417991985
C-53965-5632-69,240,-9.212831751866842,-7.331613201033888
C-53965-5632-690,240,-9.66511493634062,-7.329728687765248
C-53965-5632-691,240,-8.93612796498251,-7.33276613347924
C-53965-5632-693,240,-8.814785312470036,-7.333271727864708
C-53965-5632-694,240,-8.387960431940039,-7.335050164866916
C-53965-5632-695,240,-8.55054983509335,-7.334372709020444
C-53965-5632-697,240,-9.088106470600161,-7.332132889705832
C-53965-5632-7,240,-8.455789642666831,-7.334767543155555
C-53965-5632-700,240,-8.816785449623836,-7.3332633939599
C-53965-5632-701,240,-11.13660051658799,-7.323597497847549
C-53965-5632-702,240,-8.984395485172708,-7.33256501881178
C-53965-5632-703,240,-9.857277254469997,-7.328928011439708
C-53965-5632-704,240,-9.86516707848435,-7.328895137172982
C-53965-5632-705,240,-10.35767861610815,-7.326843005766216
C-53965-5632-706,240,-8.984391585993595,-7.33256503505836
C-53965-5632-707,240,-10.56401931889917,-7.325983252837919
C-53965-5632-708,240,-8.535038554450743,-7.334437339356455
C-53965-5632-709,240,-7.242124093674266,-7.339824482943024
C-53965-5632-71,240,-9.904775897859304,-7.328730100425586
C-53965-5632-710,240,-8.486195058142298,-7.334640853924407
C-53965-5632-711,240,-8.535024210652415,-7.334437399122281
C-53965-5632-712,240,-8.802747670870554,-7.333321884704706
C-53965-5632-713,240,-9.16922726783123,-7.331794886384036
C-53965-5632-714,240,-8.814764954414118,-7.333271812689941
C-53965-5632-715,240,-9.00323623848257,-7.332486515672989
C-53965-5632-716,240,-8.621769789660569,-7.334075959209747
C-53965-5632-717,240,-7.976817494159211,-7.336763260441003
C-53965-5632-718,240,-8.790505502787529,-7.333372893738385
C-53965-5632-719,240,-9.116827867427297,-7.332013217219053
C-53965-5632-72,240,-8.194906853304063,-7.3358545547778995
C-53965-5632-720,240,-8.486184064551185,-7.334640899731037
C-53965-5632-721,240,-9.698464159208715,-7.329589732669963
C-53965-5632-722,240,-9.803826656122812,-7.329150722266155
C-53965-5632-723,240,-9.088129490965347,-7.332132793787644
C-53965-5632-724,240,-8.918373263543991,-7.332840111401899
C-53965-5632-725,240,-8.620129334641184,-7.334082794438995
C-53965-5632-726,240,-8.363569139552224,-7.335151795251865
C-53965-5632-727,240,-8.279219802222363,-7.335503250824074
C-53965-5632-728,240,-8.936065315668975,-7.332766394518046
C-53965-5632-729,240,-9.108188529074516,-7.332049214462189
C-53965-5632-73,240,-8.81222396827969,-7.333282400132167
C-53965-5632-730,240,-9.858486682253172,-7.328922972157278
C-53965-5632-731,240,-8.96634915049704,-7.332640211872929
C-53965-5632-733,240,-8.804420189082439,-7.333314915878822
C-53965-5632-734,240,-9.08812766350834,-7.332132801402048
C-53965-5632-735,240,-8.490546600884082,-7.3346227224963165
C-53965-5632-736,240,-8.133615748812232,-7.336109934379949
C-53965-5632-737,240,-9.658662820940561,-7.329755571579414
C-53965-5632-738,240,-8.738376211596117,-7.33359009911835
C-53965-5632-74,240,-8.984398638106393,-7.332565005674557
C-53965-5632-740,240,-8.544165928448853,-7.334399308631463
C-53965-5632-741,240,-8.583872484097954,-7.334233864649591
C-53965-5632-742,240,-10.95793554222308,-7.324341935240737
C-53965-5632-743,240,-8.940709459978029,-7.332747043916758
C-53965-5632-744,240,-8.916495136696447,-7.332847936930431
C-53965-5632-745,240,-8.936059064024139,-7.332766420566566
C-53965-5632-746,240,-8.3141271099122,-7.335357803708699
C-53965-5632-747,240,-8.936055649237908,-7.332766434794842
C-53965-5632-748,240,-15.45057145606838,-7.3056226189330475
C-53965-5632-75,240,-8.984400365479368,-7.332564998477169
C-53965-5632-750,240,-8.541933221999976,-7.334408611575
C-53965-5632-751,240,-8.490541538974206,-7.334622743587607
C-53965-5632-752,240,-9.719778303600235,-7.329500923734999
C-53965-5632-753,240,-8.657187718311853,-7.3339283845070335
C-53965-5632-755,240,-8.620151384813866,-7.3340827025632755
C-53965-5632-757,240,-8.367455934002733,-7.335135600274989
C-53965-5632-759,240,-8.37372204209466,-7.335109491491272
C-53965-5632-760,240,-8.486167152612735,-7.334640970197446
C-53965-5632-761,240,-9.665087901189036,-7.329728800411712
C-53965-5632-762,240,-8.678303876899417,-7.333840400512918
C-53965-5632-763,240,-8.984392764169282,-7.332565030149294
C-53965-5632-764,240,-8.632180195708107,-7.3340325825178825
C-53965-5632-765,240,-10.17341901529196,-7.32761075410295
C-53965-5632-766,240,-8.49605801558184,-7.334599758268409
C-53965-5632-767,240,-8.372066772566363,-7.3351163884476405
C-53965-5632-769,240,-8.450211499497073,-7.334790785418762
C-53965-5632-77,240,-9.865160754941142,-7.328895163521079
C-53965-5632-770,240,-8.805904007485443,-7.333308733302144
C-53965-5632-771,240,-8.42346685017881,-7.334902221457588
C-53965-5632-772,240,-9.004576243498809,-7.332480932318755
C-53965-5632-773,240,-8.34423858100211,-7.335232339245824
C-53965-5632-774,240,-11.40644229598942,-7.3224731571000445
C-53965-5632-776,240,-8.989329628869614,-7.33254445987971
C-53965-5632-777,240,-8.502374858477667,-7.334573438089676
C-53965-5632-778,240,-10.97864936430361,-7.324255627648735
C-53965-5632-779,240,-8.72134417275362,-7.33366106594686
C-53965-5632-780,240,-8.455783241680843,-7.3347675698263295
C-53965-5632-781,240,-11.40642374411923,-7.322473234399504
C-53965-5632-783,240,-8.722499780495255,-7.333656250914602
C-53965-5632-784,240,-9.298273083640565,-7.33125719548483
C-53965-5632-785,240,-8.79049007101756,-7.333372958037427
C-53965-5632-786,240,-8.390216404792977,-7.33504076498003
C-53965-5632-787,240,-8.984371010500398,-7.332565120789582
C-53965-5632-788,240,-8.819325549628841,-7.33325281020988
C-53965-5632-789,240,-9.125782756273223,-7.331975905182195
C-53965-5632-79,240,-8.751300073848476,-7.3335362496922984
C-53965-5632-791,240,-8.963538736260686,-7.332651921932247
C-53965-5632-792,240,-9.425588254902241,-7.330726715604573
C-53965-5632-793,240,-8.722013301083546,-7.333658277912152
C-53965-5632-794,240,-8.816796249958973,-7.333263348958504
C-53965-5632-795,240,-9.095969475088523,-7.332100127187131
C-53965-5632-796,240,-9.219633268759711,-7.3315848613801675
C-53965-5632-797,240,-9.069126683054412,-7.33221197215394
C-53965-5632-798,240,-9.15911538618258,-7.331837019224239
C-53965-5632-799,240,-8.372677133417648,-7.335113845277426
C-53965-5632-80,240,-8.790502798318029,-7.333372905007008
C-53965-5632-800,240,-8.819057247727962,-7.333253928134467
C-53965-5632-801,240,-9.088116835728455,-7.332132846517798
C-53965-5632-802,240,-8.546779385423235,-7.334388419227404
C-53965-5632-803,240,-9.665113899015509,-7.329728692087435
C-53965-5632-804,240,-8.977818223594182,-7.332592424068357
C-53965-5632-805,240,-9.145068273144616,-7.331895548861897
C-53965-5632-806,240,-8.534190358832971,-7.334440873504862
C-53965-5632-807,240,-8.395729451762074,-7.335017793950992
C-53965-5632-808,240,-8.853261495450601,-7.333111410435622
C-53965-5632-81,240,-9.407532343972042,-7.3308019485667835
C-53965-5632-810,240,-8.753991921475993,-7.333525033660517
C-53965-5632-811,240,-8.728844404200894,-7.333629814982497
C-53965-5632-812,240,-8.279209730585375,-7.335503292789228
C-53965-5632-813,240,-8.364507808441159,-7.335147884131495
C-53965-5632-814,240,-8.620151649973808,-7.334082701458442
C-53965-5632-815,240,-8.790498794306664,-7.333372921690389
C-53965-5632-816,240,-8.819064961763093,-7.333253895992653
C-53965-5632-817,240,-9.033687752398643,-7.332359634365005
C-53965-5632-818,240,-9.081968947106624,-7.332158462720389
C-53965-5632-819,240,-8.819577732868005,-7.333251759446383
C-53965-5632-82,240,-8.583020548584049,-7.334237414380899
C-53965-5632-820,240,-8.630466506402255,-7.334039722889991
C-53965-5632-821,240,-8.351931936953557,-7.335200283596026
C-53965-5632-822,240,-8.811572173812026,-7.3332851159424495
C-53965-5632-823,240,-9.173747305981331,-7.331776052891744
C-53965-5632-824,240,-8.510555809031986,-7.3345393507956995
C-53965-5632-825,240,-8.54674586717348,-7.3343885588867765
C-53965-5632-826,240,-8.389793524452298,-7.335042526981449
C-53965-5632-827,240,-9.297277017864873,-7.331261345758896
C-53965-5632-828,240,-8.279211919921238,-7.335503283666995
C-53965-5632-829,240,-8.835641827258017,-7.333184825719758
C-53965-5632-83,240,-8.984384909505634,-7.33256506287706
C-53965-5632-830,240,-8.887933047910927,-7.332966945633704
C-53965-5632-831,240,-11.40641520636665,-7.3224732699734725
C-53965-5632-833,240,-8.401869217926448,-7.334992211591972
C-53965-5632-834,240,-11.13662330546026,-7.323597402893915
C-53965-5632-835,240,-11.12636170137557,-7.323640159577602
C-53965-5632-836,240,-8.54718548266952,-7.334386727155544
C-53965-5632-838,240,-8.81889571816816,-7.3332546011743
C-53965-5632-839,240,-8.790012374499817,-7.333374948439584
C-53965-5632-84,240,-8.37267288683312,-7.335113862971529
C-53965-5632-840,240,-9.367236228332283,-7.330969849048615
C-53965-5632-841,240,-8.822975811428993,-7.333237600785712
C-53965-5632-842,240,-11.08011511973207,-7.323832853667783
C-53965-5632-843,240,-8.532302646079048,-7.334448738974671
C-53965-5632-844,240,-8.967494774445086,-7.332635438439811
C-53965-5632-845,240,-8.342501403498908,-7.335239577485421
C-53965-5632-846,240,-8.984389628134174,-7.332565043216108
C-53965-5632-847,240,-8.538234429285934,-7.334424023211309
C-53965-5632-849,240,-8.56104830448956,-7.33432896539796
C-53965-5632-85,240,-7.827123835959221,-7.337386984016836
C-53965-5632-850,240,-11.0801002319822,-7.323832915700074
C-53965-5632-851,240,-8.984393830597003,-7.332565025705846
C-53965-5632-852,240,-8.92950073030652,-7.332793746957056
C-53965-5632-854,240,-8.817669004144499,-7.333259712482731
C-53965-5632-855,240,-8.790501922487676,-7.333372908656301
C-53965-5632-857,240,-8.440785132157892,-7.334830061949342
C-53965-5632-858,240,-8.814435806505415,-7.333273184139561
C-53965-5632-859,240,-8.885185929772051,-7.3329783919592835
C-53965-5632-86,240,-8.333597181874588,-7.335276678408856
C-53965-5632-860,240,-9.29829836580147,-7.331257090142494
C-53965-5632-861,240,-8.810119233892612,-7.33329116985878
C-53965-5632-862,240,-8.542855081031911,-7.3344047704957
C-53965-5632-863,240,-11.29481933239003,-7.322938252781708
C-53965-5632-864,240,-8.98438266296728,-7.332565072237636
C-53965-5632-865,240,-8.542841557140173,-7.334404826845248
C-53965-5632-866,240,-8.722788366658627,-7.333655048472255
C-53965-5632-868,240,-8.53323972698632,-7.33444483447089
C-53965-5632-869,240,-8.867087812493331,-7.333053800781277
C-53965-5632-87,240,-8.802729702256869,-7.33332195957393
C-53965-5632-871,240,-8.82018917078605,-7.333249211788391
C-53965-5632-872,240,-9.672578914118246,-7.32969758785784
C-53965-5632-873,240,-8.340839384833085,-7.335246502563195
C-53965-5632-874,240,-9.08811074852097,-7.3321328718811625
C-53965-5632-875,240,-8.346200993578371,-7.335224162526757
C-53965-5632-876,240,-8.984397478893085,-7.332565010504612
C-53965-5632-878,240,-8.943701108197086,-7.332734578715845
C-53965-5632-879,240,-8.817672665824427,-7.333259697225731
C-53965-5632-88,240,-8.926589976364548,-7.332805875098481
C-53965-5632-880,240,-8.81765750564737,-7.333259760393136
C-53965-5632-881,240,-9.074003608822839,-7.332191651629905
C-53965-5632-883,240,-8.984385668814555,-7.332565059713272
C-53965-5632-884,240,-12.0885341773353,-7.319631107594436
C-53965-5632-885,240,-8.373709188657884,-7.335109545047259
C-53965-5632-886,240,-8.404662807628915,-7.334980571634879
C-53965-5632-888,240,-8.387958110704062,-7.335050174538733
C-53965-5632-889,240,-8.936084718320286,-7.332766313673665
C-53965-5632-89,240,-11.93069314893619,-7.320288778546099
C-53965-5632-890,240,-8.936080674403419,-7.332766330523318
C-53965-5632-891,240,-9.612943978134298,-7.329946066757773
C-53965-5632-892,240,-8.455784689689748,-7.334767563792959
C-53965-5632-893,240,-8.814562015888697,-7.333272658267131
C-53965-5632-894,240,-8.631409536617381,-7.334035793597427
C-53965-5632-895,240,-8.984368499255998,-7.3325651312531
C-53965-5632-896,240,-11.0800703408825,-7.323833040246323
C-53965-5632-897,240,-8.62289237112815,-7.334071281786966
C-53965-5632-898,240,-10.43414660366054,-7.326524389151414
C-53965-5632-899,240,-8.458064208311264,-7.334758065798703
C-53965-5632-9,240,-9.109696473644448,-7.3320429313598146
C-53965-5632-90,240,-8.71586052856628,-7.333683914464307
C-53965-5632-900,240,-8.659094956540015,-7.333920437681083
C-53965-5632-901,240,-9.025845539572888,-7.332392310251779
C-53965-5632-902,240,-8.61549046905505,-7.3341021230456045
C-53965-5632-903,240,-11.13664245053352,-7.323597323122777
C-53965-5632-904,240,-8.732731602207988,-7.333613618324134
C-53965-5632-905,240,-8.835529520786821,-7.333185293663388
C-53965-5632-907,240,-8.486190147820373,-7.334640874384081
C-53965-5632-909,240,-8.327712820428323,-7.335301196581549
C-53965-5632-91,240,-8.984384079079204,-7.332565066337169
C-53965-5632-910,240,-8.65869483577108,-7.333922104850954
C-53965-5632-911,240,-8.270914762985603,-7.335537855154227
C-53965-5632-912,240,-10.3618174701419,-7.326825760541075
